Transaction ID,Product Name,Product Category,Price,Quantity,Purchase Date,Customer ID,Payment Method,Shipping Country
TXN00898,Sony Headphones,Electronics,199,3,2024-08-27,CUST7640,Gift Card,India
TXN00899,Foundation,Beauty,40,2,2024-05-07,CUST3191,Amazon Pay,Germany
TXN00900,Lipstick,Beauty,25,1,2024-07-14,CUST4214,Gift Card,Canada
TXN00901,Blender,Home Appliances,50,5,2024-07-04,CUST3033,Debit Card,Australia
TXN00902,Samsung Galaxy S21,Electronics,799,2,2024-05-09,CUST6720,Amazon Pay,Nepal
TXN00903,Blender,Home Appliances,50,4,2024-07-14,CUST9354,Debit Card,Nepal
TXN00904,Non-fiction Book,Books,20,4,2024-01-04,CUST6220,Gift Card,USA
TXN00905,Levi’s Jeans,Fashion,70,3,2023-10-24,CUST5669,Amazon Pay,Japan
TXN00906,Levi’s Jeans,Fashion,70,3,2024-04-26,CUST8735,Gift Card,USA
TXN00907,Blender,Home Appliances,50,1,2024-04-20,CUST7895,Amazon Pay,Nepal
TXN00908,Vacuum Cleaner,Home Appliances,150,3,2024-08-18,CUST3690,Debit Card,USA
TXN00909,Fiction Book,Books,15,5,2024-05-16,CUST1372,PayPal,India
TXN00910,Acoustic Guitar,Musical Instruments,250,2,2024-02-12,CUST3225,Credit Card,UK
TXN00911,Fiction Book,Books,15,2,2024-04-22,CUST9263,PayPal,USA
TXN00912,Yoga Mat,Sports,25,2,2024-05-13,CUST4481,Credit Card,Germany
TXN00913,Foundation,Beauty,40,2,2024-06-09,CUST9415,PayPal,Germany
TXN00914,Blender,Home Appliances,50,2,2024-04-04,CUST9801,Amazon Pay,USA
TXN00915,Blender,Home Appliances,50,3,2023-12-11,CUST5052,Amazon Pay,Japan
TXN00916,Electric Guitar,Musical Instruments,400,2,2024-07-17,CUST6593,Amazon Pay,Nepal
TXN00917,Dell Laptop,Computers,1099,1,2024-10-03,CUST8543,Amazon Pay,Australia
TXN00918,MacBook Pro,Computers,1499,4,2024-03-07,CUST7920,Credit Card,UK
TXN00919,Non-fiction Book,Books,20,3,2024-04-28,CUST4279,PayPal,Canada
TXN00920,Acoustic Guitar,Musical Instruments,250,1,2024-06-16,CUST9692,Amazon Pay,Japan
TXN00921,Electric Guitar,Musical Instruments,400,5,2023-12-05,CUST4561,Amazon Pay,USA
TXN00922,Acoustic Guitar,Musical Instruments,250,1,2024-02-06,CUST2120,Debit Card,Japan
TXN00923,Dell Laptop,Computers,1099,4,2024-10-07,CUST7288,Credit Card,Germany
TXN00924,Dumbbells,Sports,50,3,2024-01-21,CUST2418,Debit Card,Nepal
TXN00925,Foundation,Beauty,40,3,2023-11-12,CUST7710,Debit Card,Japan
TXN00926,Dell Laptop,Computers,1099,1,2023-11-17,CUST5713,Amazon Pay,Canada
TXN00927,Samsung Galaxy S21,Electronics,799,1,2024-07-01,CUST2422,Credit Card,USA
TXN00928,MacBook Pro,Computers,1499,5,2023-11-07,CUST3551,Credit Card,UK
TXN00929,Fiction Book,Books,15,5,2024-07-02,CUST7045,Amazon Pay,UK
TXN00930,Lipstick,Beauty,25,2,2024-05-24,CUST7680,Credit Card,USA
TXN00931,Foundation,Beauty,40,1,2024-01-31,CUST8663,Gift Card,India
TXN00932,MacBook Pro,Computers,1499,5,2024-01-27,CUST1690,Amazon Pay,USA
TXN00933,Dell Laptop,Computers,1099,1,2024-07-20,CUST9270,Amazon Pay,India
TXN00934,Samsung Galaxy S21,Electronics,799,3,2024-08-15,CUST7095,Credit Card,Australia
TXN00935,Lipstick,Beauty,25,2,2024-04-06,CUST9465,PayPal,Canada
TXN00936,MacBook Pro,Computers,1499,2,2023-10-26,CUST7233,Debit Card,Japan
TXN00937,Dumbbells,Sports,50,5,2023-10-29,CUST9948,PayPal,Japan
TXN00938,Lipstick,Beauty,25,2,2024-05-26,CUST5131,Amazon Pay,Australia
TXN00939,Yoga Mat,Sports,25,4,2024-03-12,CUST1026,Amazon Pay,Canada
TXN00940,Electric Kettle,Home Appliances,30,5,2024-08-08,CUST7078,Gift Card,Canada
TXN00941,Non-fiction Book,Books,20,2,2024-03-04,CUST7214,Amazon Pay,UK
TXN00942,Electric Kettle,Home Appliances,30,1,2024-02-06,CUST5418,Amazon Pay,Australia
TXN00943,Microwave Oven,Home Appliances,200,4,2024-06-12,CUST2999,Amazon Pay,India
TXN00944,Blender,Home Appliances,50,1,2023-11-14,CUST3756,Credit Card,Japan
TXN00945,Foundation,Beauty,40,5,2023-12-02,CUST8611,Gift Card,UK
TXN00946,Dumbbells,Sports,50,1,2024-09-04,CUST2319,Debit Card,Japan
TXN00947,Foundation,Beauty,40,2,2024-08-07,CUST6103,Credit Card,Japan
TXN00948,Nike Running Shoes,Fashion,120,4,2024-08-20,CUST3896,Credit Card,Nepal
TXN00949,Dumbbells,Sports,50,1,2024-05-22,CUST5200,PayPal,USA
TXN00950,Yoga Mat,Sports,25,3,2023-11-20,CUST8607,Debit Card,Nepal
TXN00951,Nike Running Shoes,Fashion,120,2,2024-02-18,CUST3633,Credit Card,UK
TXN00952,Yoga Mat,Sports,25,5,2023-11-02,CUST7769,Amazon Pay,Canada
TXN00953,Microwave Oven,Home Appliances,200,4,2023-10-26,CUST7325,PayPal,Nepal
TXN00954,Dumbbells,Sports,50,1,2024-03-21,CUST3644,Debit Card,Australia
TXN00955,Blender,Home Appliances,50,5,2024-04-18,CUST7591,Debit Card,USA
TXN00956,MacBook Pro,Computers,1499,1,2024-09-18,CUST4859,Credit Card,Germany
TXN00957,Microwave Oven,Home Appliances,200,4,2024-02-14,CUST1186,Gift Card,Germany
TXN00958,Samsung Galaxy S21,Electronics,799,4,2023-12-04,CUST9984,Gift Card,Germany
TXN00959,Yoga Mat,Sports,25,2,2024-05-19,CUST9441,Gift Card,USA
TXN00960,Nike Running Shoes,Fashion,120,2,2024-01-15,CUST9420,Gift Card,Australia
TXN00961,Fiction Book,Books,15,5,2023-10-26,CUST9781,PayPal,Nepal
TXN00962,Adidas T-shirt,Fashion,35,2,2024-02-11,CUST8450,Credit Card,Germany
TXN00963,Foundation,Beauty,40,5,2024-07-26,CUST1619,Credit Card,Germany
TXN00964,Dell Laptop,Computers,1099,3,2024-10-07,CUST5552,Debit Card,Canada
TXN00965,Samsung Galaxy S21,Electronics,799,4,2024-05-19,CUST9590,Amazon Pay,Canada
TXN00966,Nike Running Shoes,Fashion,120,2,2023-11-13,CUST6660,Debit Card,Japan
TXN00967,Electric Kettle,Home Appliances,30,4,2024-09-13,CUST4373,PayPal,Japan
TXN00968,Dumbbells,Sports,50,4,2024-06-29,CUST6934,Debit Card,India
TXN00969,MacBook Pro,Computers,1499,2,2024-01-03,CUST2563,Amazon Pay,USA
TXN00970,Samsung Galaxy S21,Electronics,799,3,2024-08-20,CUST3772,Credit Card,Australia
TXN00971,Lipstick,Beauty,25,1,2024-01-21,CUST3339,Credit Card,USA
TXN00972,Acoustic Guitar,Musical Instruments,250,5,2024-06-06,CUST8469,PayPal,Australia
TXN00973,Blender,Home Appliances,50,3,2024-05-08,CUST6296,Gift Card,UK
TXN00974,Dumbbells,Sports,50,3,2023-12-23,CUST8207,Gift Card,Japan
TXN00975,Yoga Mat,Sports,25,3,2024-05-28,CUST6175,Amazon Pay,Australia
TXN00976,MacBook Pro,Computers,1499,5,2024-05-02,CUST4524,PayPal,India
TXN00977,Non-fiction Book,Books,20,4,2024-06-29,CUST9992,Credit Card,Nepal
TXN00978,Adidas T-shirt,Fashion,35,2,2023-12-19,CUST5822,Gift Card,Canada
TXN00979,Dell Laptop,Computers,1099,3,2024-01-22,CUST7537,Credit Card,Australia
TXN00980,Sony Headphones,Electronics,199,1,2024-08-19,CUST3925,PayPal,Japan
TXN00981,iPhone 13,Electronics,999,4,2024-06-01,CUST8163,Gift Card,Japan
TXN00982,Vacuum Cleaner,Home Appliances,150,3,2024-05-09,CUST1075,PayPal,UK
TXN00983,Lipstick,Beauty,25,4,2024-01-20,CUST6939,Gift Card,Germany
TXN00984,iPhone 13,Electronics,999,1,2024-03-14,CUST6702,PayPal,Canada
TXN00985,Microwave Oven,Home Appliances,200,2,2024-05-05,CUST8103,Gift Card,Nepal
TXN00986,Nike Running Shoes,Fashion,120,4,2024-01-19,CUST7742,Debit Card,India
TXN00987,Adidas T-shirt,Fashion,35,2,2024-06-03,CUST5774,Amazon Pay,Canada
TXN00988,Fiction Book,Books,15,4,2024-05-31,CUST6333,Debit Card,India
TXN00989,Adidas T-shirt,Fashion,35,3,2024-09-15,CUST1900,Amazon Pay,Germany
TXN00990,Nike Running Shoes,Fashion,120,5,2024-04-02,CUST9934,Amazon Pay,USA
TXN00991,Non-fiction Book,Books,20,2,2024-01-18,CUST9228,Credit Card,Australia
TXN00992,Foundation,Beauty,40,4,2024-07-31,CUST9379,Amazon Pay,Canada
TXN00993,Microwave Oven,Home Appliances,200,4,2024-06-29,CUST7395,Credit Card,Australia
TXN00994,Acoustic Guitar,Musical Instruments,250,3,2023-11-18,CUST4232,PayPal,India
TXN00995,Nike Running Shoes,Fashion,120,3,2024-08-20,CUST9066,Credit Card,UK
TXN00996,Foundation,Beauty,40,3,2024-05-04,CUST2313,PayPal,Nepal
TXN00997,Electric Guitar,Musical Instruments,400,4,2024-04-15,CUST7045,Amazon Pay,Japan
TXN00998,Adidas T-shirt,Fashion,35,2,2024-07-30,CUST6201,Debit Card,Germany
TXN00999,Yoga Mat,Sports,25,5,2024-01-16,CUST3049,Debit Card,Germany
TXN01000,Levi’s Jeans,Fashion,70,1,2024-06-05,CUST5126,PayPal,Nepal
